Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
290596;27290;909;56;86;77;11;Савёловский;LINESTRING (37.577277 55.792156, 37.577129 55.792149);POINT (37.5772 55.7922);myData.biz;55.792156;37.577277;55.792149;37.577129
290597;17717;590;36;56;50;7;Савёловский;LINESTRING (37.577129 55.792149, 37.577112 55.792271);POINT (37.5771 55.7922);myData.biz;55.792149;37.577129;55.792271;37.577112
290598;17717;590;36;56;50;7;Савёловский;LINESTRING (37.577112 55.792271, 37.576668 55.792253);POINT (37.5769 55.7923);myData.biz;55.792271;37.577112;55.792253;37.576668
290599;7660;255;15;24;21;3;Савёловский;LINESTRING (37.576668 55.792253, 37.576356 55.793517);POINT (37.5765 55.7929);myData.biz;55.792253;37.576668;55.793517;37.576356
290600;471;15;0;1;1;0;Савёловский;LINESTRING (37.576356 55.793517, 37.575696 55.793471);POINT (37.576 55.7935);myData.biz;55.793517;37.576356;55.793471;37.575696
290601;471;15;0;1;1;0;Савёловский;LINESTRING (37.575696 55.793471, 37.575368 55.793449);POINT (37.5755 55.7935);myData.biz;55.793471;37.575696;55.793449;37.575368
290602;2392;79;4;7;6;1;Савёловский;LINESTRING (37.575368 55.793449, 37.575347 55.793518);POINT (37.5754 55.7935);myData.biz;55.793449;37.575368;55.793518;37.575347
300446;40739;1357;84;128;115;17;Савёловский;LINESTRING (37.578344 55.797999, 37.578102 55.797987);POINT (37.5782 55.798);myData.biz;55.797999;37.578344;55.797987;37.578102
300447;38609;1286;79;122;109;16;Савёловский;LINESTRING (37.578102 55.797987, 37.577312 55.797932);POINT (37.5777 55.798);myData.biz;55.797987;37.578102;55.797932;37.577312
300448;4277;142;8;13;12;1;Савёловский;LINESTRING (37.577312 55.797932, 37.57738 55.797609);POINT (37.5773 55.7978);myData.biz;55.797932;37.577312;55.797609;37.57738
300449;2512;83;5;7;7;1;Савёловский;LINESTRING (37.57738 55.797609, 37.577017 55.797585);POINT (37.5772 55.7976);myData.biz;55.797609;37.57738;55.797585;37.577017
300450;7215;240;14;22;20;3;Савёловский;LINESTRING (37.581541 55.793816, 37.581432 55.793803);POINT (37.5815 55.7938);myData.biz;55.793816;37.581541;55.793803;37.581432
300451;7215;240;14;22;20;3;Савёловский;LINESTRING (37.581432 55.793803, 37.581122 55.79378);POINT (37.5813 55.7938);myData.biz;55.793803;37.581432;55.79378;37.581122
300452;7215;240;14;22;20;3;Савёловский;LINESTRING (37.581122 55.79378, 37.580961 55.793767);POINT (37.581 55.7938);myData.biz;55.79378;37.581122;55.793767;37.580961
300453;6696;223;13;21;18;2;Савёловский;LINESTRING (37.580961 55.793767, 37.580178 55.793706);POINT (37.5806 55.7937);myData.biz;55.793767;37.580961;55.793706;37.580178
300454;17614;587;36;55;49;7;Савёловский;LINESTRING (37.578134 55.805032, 37.577752 55.804967);POINT (37.5779 55.805);myData.biz;55.805032;37.578134;55.804967;37.577752
300455;17614;587;36;55;49;7;Савёловский;LINESTRING (37.577752 55.804967, 37.577682 55.80497);POINT (37.5777 55.805);myData.biz;55.804967;37.577752;55.80497;37.577682
300456;6183;206;12;19;17;2;Савёловский;LINESTRING (37.577682 55.80497, 37.577636 55.804994);POINT (37.5777 55.805);myData.biz;55.80497;37.577682;55.804994;37.577636
300457;6183;206;12;19;17;2;Савёловский;LINESTRING (37.577636 55.804994, 37.577551 55.805139);POINT (37.5776 55.8051);myData.biz;55.804994;37.577636;55.805139;37.577551
300458;6911;230;14;21;19;2;Савёловский;LINESTRING (37.575416 55.800797, 37.575373 55.800908);POINT (37.5754 55.8009);myData.biz;55.800797;37.575416;55.800908;37.575373
300459;6911;230;14;21;19;2;Савёловский;LINESTRING (37.575373 55.800908, 37.574819 55.801928);POINT (37.5751 55.8014);myData.biz;55.800908;37.575373;55.801928;37.574819
300460;6583;219;13;20;18;2;Савёловский;LINESTRING (37.574819 55.801928, 37.574294 55.802868);POINT (37.5746 55.8024);myData.biz;55.801928;37.574819;55.802868;37.574294
300461;6583;219;13;20;18;2;Савёловский;LINESTRING (37.574294 55.802868, 37.574171 55.803052);POINT (37.5742 55.803);myData.biz;55.802868;37.574294;55.803052;37.574171
300462;18345;611;37;58;51;7;Савёловский;LINESTRING (37.574171 55.803052, 37.573677 55.802967);POINT (37.5739 55.803);myData.biz;55.803052;37.574171;55.802967;37.573677
300464;9687;322;20;30;27;4;Савёловский;LINESTRING (37.583137 55.798365, 37.583005 55.798362);POINT (37.5831 55.7984);myData.biz;55.798365;37.583137;55.798362;37.583005
300465;1765;58;3;5;4;0;Савёловский;LINESTRING (37.57738 55.797609, 37.576928 55.797579);POINT (37.5772 55.7976);myData.biz;55.797609;37.57738;55.797579;37.576928
300467;7747;258;16;24;21;3;Савёловский;LINESTRING (37.583464 55.79838, 37.583268 55.798371);POINT (37.5834 55.7984);myData.biz;55.79838;37.583464;55.798371;37.583268
300545;95973;3199;198;303;271;41;Савёловский;LINESTRING (37.578168 55.804973, 37.577612 55.804878);POINT (37.5779 55.8049);myData.biz;55.804973;37.578168;55.804878;37.577612
300546;94444;3148;195;299;267;40;Савёловский;LINESTRING (37.577612 55.804878, 37.576255 55.804637);POINT (37.5769 55.8048);myData.biz;55.804878;37.577612;55.804637;37.576255
300547;80074;2669;165;253;226;34;Савёловский;LINESTRING (37.576255 55.804637, 37.574877 55.804385);POINT (37.5756 55.8045);myData.biz;55.804637;37.576255;55.804385;37.574877
300548;77159;2571;159;244;218;33;Савёловский;LINESTRING (37.574877 55.804385, 37.573921 55.8042);POINT (37.5744 55.8043);myData.biz;55.804385;37.574877;55.8042;37.573921
300549;7433;247;15;23;20;3;Савёловский;LINESTRING (37.573921 55.8042, 37.573946 55.804168);POINT (37.5739 55.8042);myData.biz;55.8042;37.573921;55.804168;37.573946
300550;7433;247;15;23;20;3;Савёловский;LINESTRING (37.573946 55.804168, 37.574282 55.803635);POINT (37.5741 55.8039);myData.biz;55.804168;37.573946;55.803635;37.574282
300551;2949;98;6;9;8;1;Савёловский;LINESTRING (37.574282 55.803635, 37.57493 55.802493);POINT (37.5746 55.8031);myData.biz;55.803635;37.574282;55.802493;37.57493
300552;3429;114;7;10;9;1;Савёловский;LINESTRING (37.57493 55.802493, 37.57539 55.801585);POINT (37.5752 55.802);myData.biz;55.802493;37.57493;55.801585;37.57539
300641;79894;2663;165;252;226;34;Савёловский;LINESTRING (37.581803 55.805632, 37.58173 55.805602);POINT (37.5818 55.8056);myData.biz;55.805632;37.581803;55.805602;37.58173
300642;79894;2663;165;252;226;34;Савёловский;LINESTRING (37.58173 55.805602, 37.581395 55.805547);POINT (37.5816 55.8056);myData.biz;55.805602;37.58173;55.805547;37.581395
300643;4067;135;8;12;11;1;Савёловский;LINESTRING (37.574282 55.803635, 37.575409 55.803832);POINT (37.5748 55.8037);myData.biz;55.803635;37.574282;55.803832;37.575409
300644;3486;116;7;11;9;1;Савёловский;LINESTRING (37.575409 55.803832, 37.575382 55.803867);POINT (37.5754 55.8038);myData.biz;55.803832;37.575409;55.803867;37.575382
300645;3486;116;7;11;9;1;Савёловский;LINESTRING (37.575382 55.803867, 37.57582 55.803951);POINT (37.5756 55.8039);myData.biz;55.803867;37.575382;55.803951;37.57582
300646;3486;116;7;11;9;1;Савёловский;LINESTRING (37.57582 55.803951, 37.575853 55.8039);POINT (37.5758 55.8039);myData.biz;55.803951;37.57582;55.8039;37.575853
300647;581;19;1;1;1;0;Савёловский;LINESTRING (37.575853 55.8039, 37.576119 55.803949);POINT (37.576 55.8039);myData.biz;55.8039;37.575853;55.803949;37.576119
300648;581;19;1;1;1;0;Савёловский;LINESTRING (37.575409 55.803832, 37.575576 55.803543);POINT (37.5755 55.8037);myData.biz;55.803832;37.575409;55.803543;37.575576
300650;4466;148;9;14;12;1;Савёловский;LINESTRING (37.580741 55.805396, 37.580766 55.805355);POINT (37.5808 55.8054);myData.biz;55.805396;37.580741;55.805355;37.580766
300651;4466;148;9;14;12;1;Савёловский;LINESTRING (37.580766 55.805355, 37.580772 55.805345);POINT (37.5808 55.8054);myData.biz;55.805355;37.580766;55.805345;37.580772
300652;40367;1345;83;127;114;17;Савёловский;LINESTRING (37.580772 55.805345, 37.580776 55.805301);POINT (37.5808 55.8053);myData.biz;55.805345;37.580772;55.805301;37.580776
300653;40367;1345;83;127;114;17;Савёловский;LINESTRING (37.580776 55.805301, 37.580746 55.805296);POINT (37.5808 55.8053);myData.biz;55.805301;37.580776;55.805296;37.580746
300654;40367;1345;83;127;114;17;Савёловский;LINESTRING (37.580746 55.805296, 37.580646 55.80528);POINT (37.5807 55.8053);myData.biz;55.805296;37.580746;55.80528;37.580646
300655;32470;1082;67;102;91;14;Савёловский;LINESTRING (37.580646 55.80528, 37.580533 55.805263);POINT (37.5806 55.8053);myData.biz;55.80528;37.580646;55.805263;37.580533
300658;2905;96;5;9;8;1;Савёловский;LINESTRING (37.575853 55.8039, 37.57636 55.803995);POINT (37.5761 55.8039);myData.biz;55.8039;37.575853;55.803995;37.57636
300659;2324;77;4;7;6;1;Савёловский;LINESTRING (37.57636 55.803995, 37.576319 55.804044);POINT (37.5763 55.804);myData.biz;55.803995;37.57636;55.804044;37.576319
300660;2324;77;4;7;6;1;Савёловский;LINESTRING (37.576319 55.804044, 37.576653 55.804096);POINT (37.5765 55.8041);myData.biz;55.804044;37.576319;55.804096;37.576653
300662;69726;2324;144;220;197;30;Савёловский;LINESTRING (37.573921 55.8042, 37.573739 55.804166);POINT (37.5738 55.8042);myData.biz;55.8042;37.573921;55.804166;37.573739
300663;69726;2324;144;220;197;30;Савёловский;LINESTRING (37.573739 55.804166, 37.5736 55.804134);POINT (37.5737 55.8042);myData.biz;55.804166;37.573739;55.804134;37.5736
300664;50433;1681;104;159;142;21;Савёловский;LINESTRING (37.5736 55.804134, 37.573619 55.804106);POINT (37.5736 55.8041);myData.biz;55.804134;37.5736;55.804106;37.573619
300665;50433;1681;104;159;142;21;Савёловский;LINESTRING (37.573619 55.804106, 37.573793 55.803796);POINT (37.5737 55.804);myData.biz;55.804106;37.573619;55.803796;37.573793
300666;25563;852;52;80;72;11;Савёловский;LINESTRING (37.573793 55.803796, 37.573245 55.803701);POINT (37.5735 55.8037);myData.biz;55.803796;37.573793;55.803701;37.573245
300667;24296;809;50;76;68;10;Савёловский;LINESTRING (37.573245 55.803701, 37.572285 55.803524);POINT (37.5728 55.8036);myData.biz;55.803701;37.573245;55.803524;37.572285
300668;22228;740;45;70;62;9;Савёловский;LINESTRING (37.572285 55.803524, 37.571568 55.803395);POINT (37.5719 55.8035);myData.biz;55.803524;37.572285;55.803395;37.571568
300669;20686;689;42;65;58;8;Савёловский;LINESTRING (37.571568 55.803395, 37.571284 55.803344);POINT (37.5714 55.8034);myData.biz;55.803395;37.571568;55.803344;37.571284
300670;19377;645;40;61;54;8;Савёловский;LINESTRING (37.571284 55.803344, 37.570586 55.80323);POINT (37.5709 55.8033);myData.biz;55.803344;37.571284;55.80323;37.570586
300671;19377;645;40;61;54;8;Савёловский;LINESTRING (37.570586 55.80323, 37.570483 55.803237);POINT (37.5705 55.8032);myData.biz;55.80323;37.570586;55.803237;37.570483
300672;19377;645;40;61;54;8;Савёловский;LINESTRING (37.570483 55.803237, 37.569958 55.803141);POINT (37.5702 55.8032);myData.biz;55.803237;37.570483;55.803141;37.569958
300673;19377;645;40;61;54;8;Савёловский;LINESTRING (37.569958 55.803141, 37.569564 55.803069);POINT (37.5698 55.8031);myData.biz;55.803141;37.569958;55.803069;37.569564
300674;10738;357;22;33;30;4;Савёловский;LINESTRING (37.569564 55.803069, 37.569648 55.802989);POINT (37.5696 55.803);myData.biz;55.803069;37.569564;55.802989;37.569648
300675;1333;44;2;4;3;0;Савёловский;LINESTRING (37.569648 55.802989, 37.569733 55.803008);POINT (37.5697 55.803);myData.biz;55.802989;37.569648;55.803008;37.569733
300676;1333;44;2;4;3;0;Савёловский;LINESTRING (37.569733 55.803008, 37.569894 55.802994);POINT (37.5698 55.803);myData.biz;55.803008;37.569733;55.802994;37.569894
300677;1333;44;2;4;3;0;Савёловский;LINESTRING (37.569894 55.802994, 37.570197 55.803083);POINT (37.57 55.803);myData.biz;55.802994;37.569894;55.803083;37.570197
300688;65145;2171;134;206;184;28;Савёловский;LINESTRING (37.582835 55.798745, 37.582758 55.799431);POINT (37.5828 55.7991);myData.biz;55.798745;37.582835;55.799431;37.582758
300689;4120;137;8;13;11;1;Савёловский;LINESTRING (37.582758 55.799431, 37.582633 55.799448);POINT (37.5827 55.7994);myData.biz;55.799431;37.582758;55.799448;37.582633
300690;4120;137;8;13;11;1;Савёловский;LINESTRING (37.582466 55.798344, 37.582446 55.798311);POINT (37.5825 55.7983);myData.biz;55.798344;37.582466;55.798311;37.582446
300692;42711;1423;88;135;120;18;Савёловский;LINESTRING (37.578134 55.805032, 37.577745 55.805694);POINT (37.5779 55.8054);myData.biz;55.805032;37.578134;55.805694;37.577745
300693;38447;1281;79;121;108;16;Савёловский;LINESTRING (37.577745 55.805694, 37.577471 55.805782);POINT (37.5776 55.8057);myData.biz;55.805694;37.577745;55.805782;37.577471
300694;21911;730;45;69;62;9;Савёловский;LINESTRING (37.577471 55.805782, 37.577219 55.806212);POINT (37.5773 55.806);myData.biz;55.805782;37.577471;55.806212;37.577219
300695;21911;730;45;69;62;9;Савёловский;LINESTRING (37.577219 55.806212, 37.57701 55.806569);POINT (37.5771 55.806399999999996);myData.biz;55.806212;37.577219;55.806569;37.57701
300696;21911;730;45;69;62;9;Савёловский;LINESTRING (37.57701 55.806569, 37.576818 55.806533);POINT (37.5769 55.8066);myData.biz;55.806569;37.57701;55.806533;37.576818
300697;31165;1038;64;98;88;13;Савёловский;LINESTRING (37.576818 55.806533, 37.576809 55.806548);POINT (37.5768 55.8065);myData.biz;55.806533;37.576818;55.806548;37.576809
300698;31165;1038;64;98;88;13;Савёловский;LINESTRING (37.576809 55.806548, 37.576769 55.806616);POINT (37.5768 55.8066);myData.biz;55.806548;37.576809;55.806616;37.576769
300699;31165;1038;64;98;88;13;Савёловский;LINESTRING (37.576769 55.806616, 37.576733 55.806676);POINT (37.5768 55.8066);myData.biz;55.806616;37.576769;55.806676;37.576733
300700;31165;1038;64;98;88;13;Савёловский;LINESTRING (37.576733 55.806676, 37.576723 55.806694);POINT (37.5767 55.8067);myData.biz;55.806676;37.576733;55.806694;37.576723
300701;21930;731;45;69;62;9;Савёловский;LINESTRING (37.576723 55.806694, 37.576668 55.806706);POINT (37.5767 55.8067);myData.biz;55.806694;37.576723;55.806706;37.576668
300702;21930;731;45;69;62;9;Савёловский;LINESTRING (37.576668 55.806706, 37.576366 55.807075);POINT (37.5765 55.8069);myData.biz;55.806706;37.576668;55.807075;37.576366
300706;81079;2702;167;256;229;35;Савёловский;LINESTRING (37.581853 55.805526, 37.580823 55.805365);POINT (37.5813 55.8054);myData.biz;55.805526;37.581853;55.805365;37.580823
300707;35901;1196;74;113;101;15;Савёловский;LINESTRING (37.580823 55.805365, 37.580772 55.805345);POINT (37.5808 55.8054);myData.biz;55.805365;37.580823;55.805345;37.580772
300708;7897;263;16;24;22;3;Савёловский;LINESTRING (37.580646 55.80528, 37.580779 55.804972);POINT (37.5807 55.8051);myData.biz;55.80528;37.580646;55.804972;37.580779
300709;1350;45;2;4;3;0;Савёловский;LINESTRING (37.580779 55.804972, 37.581357 55.803314);POINT (37.5811 55.8041);myData.biz;55.804972;37.580779;55.803314;37.581357
300710;1088;36;2;3;3;0;Савёловский;LINESTRING (37.581357 55.803314, 37.581637 55.802239);POINT (37.5815 55.8028);myData.biz;55.803314;37.581357;55.802239;37.581637
300711;25977;865;53;82;73;11;Савёловский;LINESTRING (37.582569 55.803707, 37.582355 55.80369);POINT (37.5825 55.8037);myData.biz;55.803707;37.582569;55.80369;37.582355
300712;14370;479;29;45;40;6;Савёловский;LINESTRING (37.576255 55.804637, 37.576216 55.804697);POINT (37.5762 55.8047);myData.biz;55.804637;37.576255;55.804697;37.576216
300713;21512;717;44;68;60;9;Савёловский;LINESTRING (37.576216 55.804697, 37.576045 55.804941);POINT (37.5761 55.8048);myData.biz;55.804697;37.576216;55.804941;37.576045
300714;17700;590;36;56;50;7;Савёловский;LINESTRING (37.576045 55.804941, 37.575991 55.804931);POINT (37.576 55.8049);myData.biz;55.804941;37.576045;55.804931;37.575991
300715;13884;462;28;43;39;6;Савёловский;LINESTRING (37.575991 55.804931, 37.574691 55.804699);POINT (37.5753 55.8048);myData.biz;55.804931;37.575991;55.804699;37.574691
300716;11368;378;23;35;32;4;Савёловский;LINESTRING (37.574691 55.804699, 37.574122 55.804601);POINT (37.5744 55.8046);myData.biz;55.804699;37.574691;55.804601;37.574122
300717;11368;378;23;35;32;4;Савёловский;LINESTRING (37.574122 55.804601, 37.574011 55.804633);POINT (37.5741 55.8046);myData.biz;55.804601;37.574122;55.804633;37.574011
300718;11368;378;23;35;32;4;Савёловский;LINESTRING (37.574011 55.804633, 37.573873 55.804882);POINT (37.5739 55.8048);myData.biz;55.804633;37.574011;55.804882;37.573873
300719;11368;378;23;35;32;4;Савёловский;LINESTRING (37.573873 55.804882, 37.573565 55.805435);POINT (37.5737 55.8052);myData.biz;55.804882;37.573873;55.805435;37.573565
300720;10485;349;21;33;29;4;Савёловский;LINESTRING (37.573565 55.805435, 37.573193 55.805372);POINT (37.5734 55.8054);myData.biz;55.805435;37.573565;55.805372;37.573193
300721;10485;349;21;33;29;4;Савёловский;LINESTRING (37.573193 55.805372, 37.573033 55.805652);POINT (37.5731 55.8055);myData.biz;55.805372;37.573193;55.805652;37.573033
300722;10485;349;21;33;29;4;Савёловский;LINESTRING (37.573033 55.805652, 37.572957 55.805785);POINT (37.573 55.8057);myData.biz;55.805652;37.573033;55.805785;37.572957
300723;11222;374;23;35;31;4;Савёловский;LINESTRING (37.572957 55.805785, 37.572832 55.805759);POINT (37.5729 55.8058);myData.biz;55.805785;37.572957;55.805759;37.572832
300724;11222;374;23;35;31;4;Савёловский;LINESTRING (37.572832 55.805759, 37.57267 55.805726);POINT (37.5728 55.8057);myData.biz;55.805759;37.572832;55.805726;37.57267
300725;4743;158;9;15;13;2;Савёловский;LINESTRING (37.57267 55.805726, 37.572608 55.80582);POINT (37.5726 55.8058);myData.biz;55.805726;37.57267;55.80582;37.572608
300726;9923;330;20;31;28;4;Савёловский;LINESTRING (37.572608 55.80582, 37.571332 55.805559);POINT (37.572 55.8057);myData.biz;55.80582;37.572608;55.805559;37.571332
300727;1540;51;3;4;4;0;Савёловский;LINESTRING (37.571332 55.805559, 37.571262 55.805699);POINT (37.5713 55.8056);myData.biz;55.805559;37.571332;55.805699;37.571262
300866;639;21;1;1;1;0;Савёловский;LINESTRING (37.579007 55.805112, 37.578764 55.805072);POINT (37.5789 55.8051);myData.biz;55.805112;37.579007;55.805072;37.578764
300878;23346;778;48;73;66;10;Савёловский;LINESTRING (37.58206 55.795552, 37.579157 55.795191);POINT (37.5806 55.7954);myData.biz;55.795552;37.58206;55.795191;37.579157
300910;14803;493;30;46;41;6;Савёловский;LINESTRING (37.580202 55.807535, 37.579717 55.807443);POINT (37.58 55.8075);myData.biz;55.807535;37.580202;55.807443;37.579717
300911;14803;493;30;46;41;6;Савёловский;LINESTRING (37.579717 55.807443, 37.578575 55.807225);POINT (37.5791 55.8073);myData.biz;55.807443;37.579717;55.807225;37.578575
300912;14803;493;30;46;41;6;Савёловский;LINESTRING (37.578575 55.807225, 37.578596 55.80719);POINT (37.5786 55.8072);myData.biz;55.807225;37.578575;55.80719;37.578596
300913;14803;493;30;46;41;6;Савёловский;LINESTRING (37.578596 55.80719, 37.578428 55.807036);POINT (37.5785 55.8071);myData.biz;55.80719;37.578596;55.807036;37.578428
300914;14803;493;30;46;41;6;Савёловский;LINESTRING (37.578428 55.807036, 37.578444 55.807008);POINT (37.5784 55.807);myData.biz;55.807036;37.578428;55.807008;37.578444
300915;19643;654;40;62;55;8;Савёловский;LINESTRING (37.578444 55.807008, 37.578067 55.806938);POINT (37.5783 55.807);myData.biz;55.807008;37.578444;55.806938;37.578067
300916;16692;556;34;52;47;7;Савёловский;LINESTRING (37.578067 55.806938, 37.577129 55.806763);POINT (37.5776 55.8069);myData.biz;55.806938;37.578067;55.806763;37.577129
300917;14783;492;30;46;41;6;Савёловский;LINESTRING (37.577129 55.806763, 37.576723 55.806694);POINT (37.5769 55.8067);myData.biz;55.806763;37.577129;55.806694;37.576723
300918;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576723 55.806694, 37.576667 55.806683);POINT (37.5767 55.8067);myData.biz;55.806694;37.576723;55.806683;37.576667
300919;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576667 55.806683, 37.576521 55.806654);POINT (37.5766 55.8067);myData.biz;55.806683;37.576667;55.806654;37.576521
300920;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576521 55.806654, 37.576414 55.806632);POINT (37.5765 55.8066);myData.biz;55.806654;37.576521;55.806632;37.576414
300921;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576414 55.806632, 37.576352 55.80662);POINT (37.5764 55.8066);myData.biz;55.806632;37.576414;55.80662;37.576352
300922;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576352 55.80662, 37.576377 55.806575);POINT (37.5764 55.8066);myData.biz;55.80662;37.576352;55.806575;37.576377
300923;5548;184;11;17;15;2;Савёловский;LINESTRING (37.576377 55.806575, 37.576399 55.806533);POINT (37.5764 55.8066);myData.biz;55.806575;37.576377;55.806533;37.576399
300924;9643;321;19;30;27;4;Савёловский;LINESTRING (37.576399 55.806533, 37.575956 55.806448);POINT (37.5762 55.8065);myData.biz;55.806533;37.576399;55.806448;37.575956
300925;7624;254;15;24;21;3;Савёловский;LINESTRING (37.575956 55.806448, 37.575865 55.806431);POINT (37.5759 55.806399999999996);myData.biz;55.806448;37.575956;55.806431;37.575865
300926;7624;254;15;24;21;3;Савёловский;LINESTRING (37.575865 55.806431, 37.575282 55.806325);POINT (37.5756 55.806399999999996);myData.biz;55.806431;37.575865;55.806325;37.575282
300927;7624;254;15;24;21;3;Савёловский;LINESTRING (37.575282 55.806325, 37.57484 55.806244);POINT (37.5751 55.8063);myData.biz;55.806325;37.575282;55.806244;37.57484
300928;7624;254;15;24;21;3;Савёловский;LINESTRING (37.57484 55.806244, 37.574461 55.806173);POINT (37.5747 55.8062);myData.biz;55.806244;37.57484;55.806173;37.574461
300929;6584;219;13;20;18;2;Савёловский;LINESTRING (37.574461 55.806173, 37.573881 55.806065);POINT (37.5742 55.8061);myData.biz;55.806173;37.574461;55.806065;37.573881
300930;6584;219;13;20;18;2;Савёловский;LINESTRING (37.573881 55.806065, 37.573544 55.806003);POINT (37.5737 55.806);myData.biz;55.806065;37.573881;55.806003;37.573544
300931;5690;189;11;17;16;2;Савёловский;LINESTRING (37.573544 55.806003, 37.572933 55.80589);POINT (37.5732 55.8059);myData.biz;55.806003;37.573544;55.80589;37.572933
300932;510;17;1;1;1;0;Савёловский;LINESTRING (37.572933 55.80589, 37.572875 55.805972);POINT (37.5729 55.8059);myData.biz;55.80589;37.572933;55.805972;37.572875
300933;510;17;1;1;1;0;Савёловский;LINESTRING (37.572875 55.805972, 37.572732 55.805935);POINT (37.5728 55.806);myData.biz;55.805972;37.572875;55.805935;37.572732
300934;510;17;1;1;1;0;Савёловский;LINESTRING (37.572732 55.805935, 37.572553 55.806154);POINT (37.5726 55.806);myData.biz;55.805935;37.572732;55.806154;37.572553
300935;510;17;1;1;1;0;Савёловский;LINESTRING (37.572553 55.806154, 37.572027 55.80602);POINT (37.5723 55.8061);myData.biz;55.806154;37.572553;55.80602;37.572027
300936;510;17;1;1;1;0;Савёловский;LINESTRING (37.572027 55.80602, 37.572013 55.806032);POINT (37.572 55.806);myData.biz;55.80602;37.572027;55.806032;37.572013
300940;2420;80;4;7;6;1;Савёловский;LINESTRING (37.58206 55.795552, 37.581378 55.795467);POINT (37.5817 55.7955);myData.biz;55.795552;37.58206;55.795467;37.581378
301179;23113;770;47;73;65;10;Савёловский;LINESTRING (37.5807 55.806339, 37.580822 55.80613);POINT (37.5808 55.8062);myData.biz;55.806339;37.5807;55.80613;37.580822
301181;1154;38;2;3;3;0;Савёловский;LINESTRING (37.580274 55.807093, 37.580003 55.806897);POINT (37.5801 55.807);myData.biz;55.807093;37.580274;55.806897;37.580003
301182;162;5;0;0;0;0;Савёловский;LINESTRING (37.580003 55.806897, 37.580052 55.806818);POINT (37.58 55.8069);myData.biz;55.806897;37.580003;55.806818;37.580052
301183;162;5;0;0;0;0;Савёловский;LINESTRING (37.580052 55.806818, 37.580138 55.806677);POINT (37.5801 55.8067);myData.biz;55.806818;37.580052;55.806677;37.580138
301184;162;5;0;0;0;0;Савёловский;LINESTRING (37.580138 55.806677, 37.580234 55.806521);POINT (37.5802 55.8066);myData.biz;55.806677;37.580138;55.806521;37.580234
301185;162;5;0;0;0;0;Савёловский;LINESTRING (37.580234 55.806521, 37.580334 55.806357);POINT (37.5803 55.806399999999996);myData.biz;55.806521;37.580234;55.806357;37.580334
301186;167;5;0;0;0;0;Савёловский;LINESTRING (37.579082 55.80695, 37.579417 55.806381);POINT (37.5792 55.8067);myData.biz;55.80695;37.579082;55.806381;37.579417
301187;992;33;2;3;2;0;Савёловский;LINESTRING (37.580003 55.806897, 37.579849 55.806786);POINT (37.5799 55.8068);myData.biz;55.806897;37.580003;55.806786;37.579849
301188;992;33;2;3;2;0;Савёловский;LINESTRING (37.579849 55.806786, 37.579853 55.806779);POINT (37.5799 55.8068);myData.biz;55.806786;37.579849;55.806779;37.579853
301189;992;33;2;3;2;0;Савёловский;LINESTRING (37.579853 55.806779, 37.579939 55.806638);POINT (37.5799 55.8067);myData.biz;55.806779;37.579853;55.806638;37.579939
301190;992;33;2;3;2;0;Савёловский;LINESTRING (37.579939 55.806638, 37.580034 55.806482);POINT (37.58 55.8066);myData.biz;55.806638;37.579939;55.806482;37.580034
301191;992;33;2;3;2;0;Савёловский;LINESTRING (37.580034 55.806482, 37.580134 55.806318);POINT (37.5801 55.806399999999996);myData.biz;55.806482;37.580034;55.806318;37.580134
301192;992;33;2;3;2;0;Савёловский;LINESTRING (37.580134 55.806318, 37.580032 55.806298);POINT (37.5801 55.8063);myData.biz;55.806318;37.580134;55.806298;37.580032
301193;992;33;2;3;2;0;Савёловский;LINESTRING (37.580032 55.806298, 37.58007 55.806237);POINT (37.5801 55.8063);myData.biz;55.806298;37.580032;55.806237;37.58007
301194;992;33;2;3;2;0;Савёловский;LINESTRING (37.58007 55.806237, 37.579964 55.806217);POINT (37.58 55.8062);myData.biz;55.806237;37.58007;55.806217;37.579964
301195;5983;199;12;18;16;2;Савёловский;LINESTRING (37.579964 55.806217, 37.579557 55.806142);POINT (37.5798 55.8062);myData.biz;55.806217;37.579964;55.806142;37.579557
301197;9254;308;19;29;26;4;Савёловский;LINESTRING (37.576818 55.806533, 37.576756 55.806516);POINT (37.5768 55.8065);myData.biz;55.806533;37.576818;55.806516;37.576756
301199;974;32;1;3;2;0;Савёловский;LINESTRING (37.579557 55.806142, 37.579248 55.805994);POINT (37.5794 55.8061);myData.biz;55.806142;37.579557;55.805994;37.579248
301200;8591;286;17;27;24;3;Савёловский;LINESTRING (37.579248 55.805994, 37.579136 55.80594);POINT (37.5792 55.806);myData.biz;55.805994;37.579248;55.80594;37.579136
301201;7643;254;15;24;21;3;Савёловский;LINESTRING (37.579136 55.80594, 37.57905 55.806097);POINT (37.5791 55.806);myData.biz;55.80594;37.579136;55.806097;37.57905
