Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
280717;104010;3467;215;329;294;45;Южное Медведково;LINESTRING (37.652215 55.871495, 37.652199 55.87146);POINT (37.6522 55.8715);myData.biz;55.871495;37.652215;55.87146;37.652199
280718;104010;3467;215;329;294;45;Южное Медведково;LINESTRING (37.652199 55.87146, 37.652165 55.871368);POINT (37.6522 55.8714);myData.biz;55.87146;37.652199;55.871368;37.652165
280719;104010;3467;215;329;294;45;Южное Медведково;LINESTRING (37.652165 55.871368, 37.651719 55.871415);POINT (37.6519 55.8714);myData.biz;55.871368;37.652165;55.871415;37.651719
280720;2447;81;5;7;6;1;Южное Медведково;LINESTRING (37.651719 55.871415, 37.65162 55.871374);POINT (37.6517 55.8714);myData.biz;55.871415;37.651719;55.871374;37.65162
284424;26701;890;55;84;75;11;Южное Медведково;LINESTRING (37.626696 55.869617, 37.629305 55.869921);POINT (37.628 55.8698);myData.biz;55.869617;37.626696;55.869921;37.629305
284425;101857;3395;210;322;288;44;Южное Медведково;LINESTRING (37.629502 55.869945, 37.629707 55.869426);POINT (37.6296 55.8697);myData.biz;55.869945;37.629502;55.869426;37.629707
284426;64290;2143;133;203;182;27;Южное Медведково;LINESTRING (37.629707 55.869426, 37.630672 55.869519);POINT (37.6302 55.8695);myData.biz;55.869426;37.629707;55.869519;37.630672
284427;56474;1882;116;178;159;24;Южное Медведково;LINESTRING (37.630672 55.869519, 37.630884 55.868693);POINT (37.6308 55.8691);myData.biz;55.869519;37.630672;55.868693;37.630884
285694;126891;4229;262;401;359;54;Южное Медведково;LINESTRING (37.618142 55.873943, 37.618223 55.87411);POINT (37.6182 55.874);myData.biz;55.873943;37.618142;55.87411;37.618223
285695;141971;4732;294;449;402;61;Южное Медведково;LINESTRING (37.618223 55.87411, 37.618347 55.874183);POINT (37.6183 55.8741);myData.biz;55.87411;37.618223;55.874183;37.618347
285696;139115;4637;288;440;394;60;Южное Медведково;LINESTRING (37.618347 55.874183, 37.618525 55.874214);POINT (37.6184 55.8742);myData.biz;55.874183;37.618347;55.874214;37.618525
285697;139115;4637;288;440;394;60;Южное Медведково;LINESTRING (37.618525 55.874214, 37.618916 55.874374);POINT (37.6187 55.8743);myData.biz;55.874214;37.618525;55.874374;37.618916
285698;135889;4529;281;430;384;58;Южное Медведково;LINESTRING (37.618916 55.874374, 37.618883 55.874413);POINT (37.6189 55.8744);myData.biz;55.874374;37.618916;55.874413;37.618883
285699;135889;4529;281;430;384;58;Южное Медведково;LINESTRING (37.618883 55.874413, 37.619294 55.874549);POINT (37.6191 55.8745);myData.biz;55.874413;37.618883;55.874549;37.619294
285700;48796;1626;101;154;138;21;Южное Медведково;LINESTRING (37.619294 55.874549, 37.619413 55.87444);POINT (37.6194 55.8745);myData.biz;55.874549;37.619294;55.87444;37.619413
285701;20886;696;43;66;59;9;Южное Медведково;LINESTRING (37.619413 55.87444, 37.619643 55.874214);POINT (37.6195 55.8743);myData.biz;55.87444;37.619413;55.874214;37.619643
285702;44058;1468;91;139;124;19;Южное Медведково;LINESTRING (37.619643 55.874214, 37.62013 55.873693);POINT (37.6199 55.874);myData.biz;55.874214;37.619643;55.873693;37.62013
285703;1557;51;3;4;4;0;Южное Медведково;LINESTRING (37.621481 55.873904, 37.621708 55.873907);POINT (37.6216 55.8739);myData.biz;55.873904;37.621481;55.873907;37.621708
285757;10239;341;21;32;28;4;Южное Медведково;LINESTRING (37.616432 55.880238, 37.616968 55.880235);POINT (37.6167 55.8802);myData.biz;55.880238;37.616432;55.880235;37.616968
285758;3167;105;6;9;8;1;Южное Медведково;LINESTRING (37.616968 55.880235, 37.616971 55.880249);POINT (37.617 55.8802);myData.biz;55.880235;37.616968;55.880249;37.616971
285759;2342;78;4;7;6;1;Южное Медведково;LINESTRING (37.616971 55.880249, 37.617013 55.88042);POINT (37.617 55.8803);myData.biz;55.880249;37.616971;55.88042;37.617013
285760;2342;78;4;7;6;1;Южное Медведково;LINESTRING (37.617013 55.88042, 37.617116 55.880434);POINT (37.6171 55.8804);myData.biz;55.88042;37.617013;55.880434;37.617116
285761;2342;78;4;7;6;1;Южное Медведково;LINESTRING (37.617116 55.880434, 37.617249 55.880555);POINT (37.6172 55.8805);myData.biz;55.880434;37.617116;55.880555;37.617249
285762;2342;78;4;7;6;1;Южное Медведково;LINESTRING (37.617249 55.880555, 37.61778 55.880729);POINT (37.6175 55.8806);myData.biz;55.880555;37.617249;55.880729;37.61778
285763;2342;78;4;7;6;1;Южное Медведково;LINESTRING (37.61778 55.880729, 37.617972 55.88112);POINT (37.6179 55.8809);myData.biz;55.880729;37.61778;55.88112;37.617972
287731;10149;338;21;32;28;4;Южное Медведково;LINESTRING (37.619405 55.885684, 37.61939 55.885617);POINT (37.6194 55.8857);myData.biz;55.885684;37.619405;55.885617;37.61939
287732;9240;308;19;29;26;4;Южное Медведково;LINESTRING (37.61939 55.885617, 37.619497 55.885557);POINT (37.6194 55.8856);myData.biz;55.885617;37.61939;55.885557;37.619497
287733;9240;308;19;29;26;4;Южное Медведково;LINESTRING (37.619497 55.885557, 37.619706 55.885518);POINT (37.6196 55.8855);myData.biz;55.885557;37.619497;55.885518;37.619706
287734;9240;308;19;29;26;4;Южное Медведково;LINESTRING (37.619706 55.885518, 37.620537 55.885486);POINT (37.6201 55.8855);myData.biz;55.885518;37.619706;55.885486;37.620537
287735;9240;308;19;29;26;4;Южное Медведково;LINESTRING (37.620537 55.885486, 37.620932 55.885425);POINT (37.6207 55.8855);myData.biz;55.885486;37.620537;55.885425;37.620932
287736;9240;308;19;29;26;4;Южное Медведково;LINESTRING (37.620932 55.885425, 37.621233 55.885411);POINT (37.6211 55.8854);myData.biz;55.885425;37.620932;55.885411;37.621233
287737;7993;266;16;25;22;3;Южное Медведково;LINESTRING (37.621233 55.885411, 37.621448 55.885402);POINT (37.6213 55.8854);myData.biz;55.885411;37.621233;55.885402;37.621448
287738;3406;113;7;10;9;1;Южное Медведково;LINESTRING (37.621448 55.885402, 37.621448 55.885325);POINT (37.6214 55.8854);myData.biz;55.885402;37.621448;55.885325;37.621448
287739;3406;113;7;10;9;1;Южное Медведково;LINESTRING (37.621448 55.885325, 37.621559 55.885099);POINT (37.6215 55.8852);myData.biz;55.885325;37.621448;55.885099;37.621559
287740;3293;109;6;10;9;1;Южное Медведково;LINESTRING (37.621559 55.885099, 37.621565 55.884817);POINT (37.6216 55.885);myData.biz;55.885099;37.621559;55.884817;37.621565
287742;1729;57;3;5;4;0;Южное Медведково;LINESTRING (37.621565 55.884817, 37.621534 55.884775);POINT (37.6215 55.8848);myData.biz;55.884817;37.621565;55.884775;37.621534
287743;4587;152;9;14;12;1;Южное Медведково;LINESTRING (37.621448 55.885402, 37.621738 55.88541);POINT (37.6216 55.8854);myData.biz;55.885402;37.621448;55.88541;37.621738
287744;2761;92;5;8;7;1;Южное Медведково;LINESTRING (37.621738 55.88541, 37.622313 55.885382);POINT (37.622 55.8854);myData.biz;55.88541;37.621738;55.885382;37.622313
291749;65547;2184;135;207;185;28;Южное Медведково;LINESTRING (37.641838 55.870571, 37.641275 55.870517);POINT (37.6416 55.8705);myData.biz;55.870571;37.641838;55.870517;37.641275
291750;74110;2470;153;234;209;32;Южное Медведково;LINESTRING (37.641275 55.870517, 37.640462 55.87044);POINT (37.6409 55.8705);myData.biz;55.870517;37.641275;55.87044;37.640462
291751;162466;5415;336;514;460;70;Южное Медведково;LINESTRING (37.6383 55.871219, 37.638452 55.871233);POINT (37.6384 55.8712);myData.biz;55.871219;37.6383;55.871233;37.638452
291752;162466;5415;336;514;460;70;Южное Медведково;LINESTRING (37.638452 55.871233, 37.638635 55.871249);POINT (37.6385 55.8712);myData.biz;55.871233;37.638452;55.871249;37.638635
291753;172148;5738;356;545;487;74;Южное Медведково;LINESTRING (37.638635 55.871249, 37.638392 55.872081);POINT (37.6385 55.8717);myData.biz;55.871249;37.638635;55.872081;37.638392
291755;16958;565;35;53;48;7;Южное Медведково;LINESTRING (37.639716 55.867422, 37.640105 55.867539);POINT (37.6399 55.8675);myData.biz;55.867422;37.639716;55.867539;37.640105
291756;4235;141;8;13;11;1;Южное Медведково;LINESTRING (37.640105 55.867539, 37.639889 55.867731);POINT (37.64 55.8676);myData.biz;55.867539;37.640105;55.867731;37.639889
291757;6313;210;13;19;17;2;Южное Медведково;LINESTRING (37.639889 55.867731, 37.640397 55.867868);POINT (37.6401 55.8678);myData.biz;55.867731;37.639889;55.867868;37.640397
291758;6313;210;13;19;17;2;Южное Медведково;LINESTRING (37.640397 55.867868, 37.640452 55.86788);POINT (37.6404 55.8679);myData.biz;55.867868;37.640397;55.86788;37.640452
291759;6313;210;13;19;17;2;Южное Медведково;LINESTRING (37.640452 55.86788, 37.640666 55.867893);POINT (37.6406 55.8679);myData.biz;55.86788;37.640452;55.867893;37.640666
291760;27609;920;57;87;78;11;Южное Медведково;LINESTRING (37.645003 55.876158, 37.644587 55.876121);POINT (37.6448 55.8761);myData.biz;55.876158;37.645003;55.876121;37.644587
291761;27609;920;57;87;78;11;Южное Медведково;LINESTRING (37.644587 55.876121, 37.644664 55.875796);POINT (37.6446 55.876);myData.biz;55.876121;37.644587;55.875796;37.644664
291762;25490;849;52;80;72;11;Южное Медведково;LINESTRING (37.644664 55.875796, 37.643784 55.875721);POINT (37.6442 55.8758);myData.biz;55.875796;37.644664;55.875721;37.643784
291763;30036;1001;62;95;85;13;Южное Медведково;LINESTRING (37.643784 55.875721, 37.643774 55.875806);POINT (37.6438 55.8758);myData.biz;55.875721;37.643784;55.875806;37.643774
291764;30036;1001;62;95;85;13;Южное Медведково;LINESTRING (37.643774 55.875806, 37.643725 55.875862);POINT (37.6437 55.8758);myData.biz;55.875806;37.643774;55.875862;37.643725
291765;30972;1032;64;98;87;13;Южное Медведково;LINESTRING (37.643725 55.875862, 37.643292 55.875456);POINT (37.6435 55.8757);myData.biz;55.875862;37.643725;55.875456;37.643292
291766;43633;1454;90;138;123;18;Южное Медведково;LINESTRING (37.639695 55.875361, 37.640054 55.874211);POINT (37.6399 55.8748);myData.biz;55.875361;37.639695;55.874211;37.640054
291767;43037;1434;89;136;121;18;Южное Медведково;LINESTRING (37.638364 55.873983, 37.638461 55.873653);POINT (37.6384 55.8738);myData.biz;55.873983;37.638364;55.873653;37.638461
291768;9642;321;19;30;27;4;Южное Медведково;LINESTRING (37.638461 55.873653, 37.638877 55.873692);POINT (37.6387 55.8737);myData.biz;55.873653;37.638461;55.873692;37.638877
291769;20439;681;42;64;57;8;Южное Медведково;LINESTRING (37.6449 55.876476, 37.645287 55.876508);POINT (37.6451 55.8765);myData.biz;55.876476;37.6449;55.876508;37.645287
291770;20439;681;42;64;57;8;Южное Медведково;LINESTRING (37.645287 55.876508, 37.645163 55.876902);POINT (37.6452 55.8767);myData.biz;55.876508;37.645287;55.876902;37.645163
291771;20439;681;42;64;57;8;Южное Медведково;LINESTRING (37.645163 55.876902, 37.645296 55.876887);POINT (37.6452 55.8769);myData.biz;55.876902;37.645163;55.876887;37.645296
291772;24610;820;50;77;69;10;Южное Медведково;LINESTRING (37.64549 55.876866, 37.646264 55.87678);POINT (37.6459 55.8768);myData.biz;55.876866;37.64549;55.87678;37.646264
291773;38016;1267;78;120;107;16;Южное Медведково;LINESTRING (37.649966 55.876069, 37.649981 55.87602);POINT (37.65 55.876);myData.biz;55.876069;37.649966;55.87602;37.649981
291774;38016;1267;78;120;107;16;Южное Медведково;LINESTRING (37.649981 55.87602, 37.650158 55.875791);POINT (37.6501 55.8759);myData.biz;55.87602;37.649981;55.875791;37.650158
291775;34807;1160;72;110;98;15;Южное Медведково;LINESTRING (37.650158 55.875791, 37.650354 55.875595);POINT (37.6503 55.8757);myData.biz;55.875791;37.650158;55.875595;37.650354
291776;39497;1316;81;125;111;17;Южное Медведково;LINESTRING (37.650354 55.875595, 37.650573 55.87542);POINT (37.6505 55.8755);myData.biz;55.875595;37.650354;55.87542;37.650573
291777;39497;1316;81;125;111;17;Южное Медведково;LINESTRING (37.650573 55.87542, 37.650956 55.875193);POINT (37.6508 55.8753);myData.biz;55.87542;37.650573;55.875193;37.650956
291779;5991;199;12;18;16;2;Южное Медведково;LINESTRING (37.644312 55.876676, 37.644263 55.876923);POINT (37.6443 55.8768);myData.biz;55.876676;37.644312;55.876923;37.644263
291780;9163;305;18;28;25;3;Южное Медведково;LINESTRING (37.644263 55.876923, 37.644297 55.87738);POINT (37.6443 55.8772);myData.biz;55.876923;37.644263;55.87738;37.644297
291781;55039;1834;113;174;155;23;Южное Медведково;LINESTRING (37.644297 55.87738, 37.644417 55.877368);POINT (37.6444 55.8774);myData.biz;55.87738;37.644297;55.877368;37.644417
291782;209614;6987;434;663;593;90;Южное Медведково;LINESTRING (37.635846 55.87874, 37.635783 55.878811);POINT (37.6358 55.8788);myData.biz;55.87874;37.635846;55.878811;37.635783
291783;209614;6987;434;663;593;90;Южное Медведково;LINESTRING (37.635783 55.878811, 37.635654 55.878839);POINT (37.6357 55.8788);myData.biz;55.878811;37.635783;55.878839;37.635654
291784;209614;6987;434;663;593;90;Южное Медведково;LINESTRING (37.635654 55.878839, 37.63559 55.878913);POINT (37.6356 55.8789);myData.biz;55.878839;37.635654;55.878913;37.63559
291785;209614;6987;434;663;593;90;Южное Медведково;LINESTRING (37.63559 55.878913, 37.635845 55.8795);POINT (37.6357 55.8792);myData.biz;55.878913;37.63559;55.8795;37.635845
291786;209614;6987;434;663;593;90;Южное Медведково;LINESTRING (37.635845 55.8795, 37.635166 55.879694);POINT (37.6355 55.8796);myData.biz;55.8795;37.635845;55.879694;37.635166
291787;8670;289;17;27;24;3;Южное Медведково;LINESTRING (37.63599 55.878778, 37.636969 55.879812);POINT (37.6365 55.8793);myData.biz;55.878778;37.63599;55.879812;37.636969
291788;6496;216;13;20;18;2;Южное Медведково;LINESTRING (37.650555 55.876081, 37.650612 55.87594);POINT (37.6506 55.876);myData.biz;55.876081;37.650555;55.87594;37.650612
291790;65735;2191;136;208;186;28;Южное Медведково;LINESTRING (37.637866 55.87118, 37.637901 55.871058);POINT (37.6379 55.8711);myData.biz;55.87118;37.637866;55.871058;37.637901
291791;65735;2191;136;208;186;28;Южное Медведково;LINESTRING (37.637901 55.871058, 37.63792 55.870996);POINT (37.6379 55.871);myData.biz;55.871058;37.637901;55.870996;37.63792
291792;99611;3320;206;315;282;43;Южное Медведково;LINESTRING (37.63792 55.870996, 37.637779 55.870984);POINT (37.6378 55.871);myData.biz;55.870996;37.63792;55.870984;37.637779
291793;327461;10915;678;1036;927;141;Южное Медведково;LINESTRING (37.637779 55.870984, 37.637816 55.870884);POINT (37.6378 55.8709);myData.biz;55.870984;37.637779;55.870884;37.637816
291794;327461;10915;678;1036;927;141;Южное Медведково;LINESTRING (37.637816 55.870884, 37.637833 55.870833);POINT (37.6378 55.8709);myData.biz;55.870884;37.637816;55.870833;37.637833
291795;327461;10915;678;1036;927;141;Южное Медведково;LINESTRING (37.637833 55.870833, 37.63785 55.870793);POINT (37.6378 55.8708);myData.biz;55.870833;37.637833;55.870793;37.63785
291797;66375;2212;137;210;188;28;Южное Медведково;LINESTRING (37.640804 55.872038, 37.642281 55.872165);POINT (37.6415 55.8721);myData.biz;55.872038;37.640804;55.872165;37.642281
291798;52119;1737;107;165;147;22;Южное Медведково;LINESTRING (37.642281 55.872165, 37.64351 55.872278);POINT (37.6429 55.8722);myData.biz;55.872165;37.642281;55.872278;37.64351
291799;33887;1129;70;107;95;14;Южное Медведково;LINESTRING (37.64351 55.872278, 37.645412 55.87246);POINT (37.6445 55.8724);myData.biz;55.872278;37.64351;55.87246;37.645412
291800;49801;1660;103;157;141;21;Южное Медведково;LINESTRING (37.645412 55.87246, 37.645296 55.872896);POINT (37.6454 55.8727);myData.biz;55.87246;37.645412;55.872896;37.645296
291801;49801;1660;103;157;141;21;Южное Медведково;LINESTRING (37.645296 55.872896, 37.646339 55.873009);POINT (37.6458 55.873);myData.biz;55.872896;37.645296;55.873009;37.646339
291802;9737;324;20;30;27;4;Южное Медведково;LINESTRING (37.646339 55.873009, 37.646073 55.873908);POINT (37.6462 55.8735);myData.biz;55.873009;37.646339;55.873908;37.646073
